time,sensor1,sensor2
2019-01-15 05:17:22,20.00,20.62
2019-01-15 05:27:23,20.00,20.56
2019-01-15 05:37:23,20.06,20.56
2019-01-15 05:47:24,20.06,20.62
2019-01-15 05:57:25,20.06,20.94
2019-01-15 06:07:25,20.00,20.88
2019-01-15 06:17:26,20.00,20.88
2019-01-15 06:27:27,20.00,20.88
2019-01-15 06:37:27,20.00,21.00
2019-01-15 06:47:28,20.06,20.94
2019-01-15 06:57:29,20.06,20.94
2019-01-15 07:07:29,20.12,21.06
2019-01-15 07:17:30,20.12,20.75
2019-01-15 07:27:31,20.06,20.56
2019-01-15 07:37:31,19.94,20.31
2019-01-15 07:47:32,19.94,20.38
2019-01-15 07:57:32,19.94,20.38
2019-01-15 08:07:33,19.94,20.38
2019-01-15 08:17:34,20.00,20.38
2019-01-15 08:27:34,20.00,20.31
2019-01-15 08:37:35,20.00,20.25
2019-01-15 08:47:36,19.94,20.25
2019-01-15 08:57:36,19.94,20.25
2019-01-15 09:07:37,19.88,20.19
2019-01-15 09:17:38,19.88,20.25
2019-01-15 09:27:38,19.88,20.19
2019-01-15 09:37:39,19.81,20.19
2019-01-15 09:47:40,19.88,20.25
2019-01-15 09:57:40,19.88,20.38
2019-01-15 10:07:41,19.88,20.56
2019-01-15 10:17:42,20.06,21.06
2019-01-15 10:27:42,20.00,20.69
2019-01-15 10:37:43,20.06,20.44
2019-01-15 10:47:44,20.06,20.44
2019-01-15 10:57:44,20.06,20.44
2019-01-15 11:07:45,20.12,20.44
2019-01-15 11:17:46,20.12,20.44
2019-01-15 11:27:46,20.12,20.38
2019-01-15 11:37:47,20.12,20.44
2019-01-15 11:47:48,20.12,20.44
2019-01-15 11:57:48,20.19,20.38
2019-01-15 12:07:49,20.19,20.38
2019-01-15 12:17:50,20.19,20.38
2019-01-15 12:27:50,20.12,20.50
2019-01-15 12:37:51,20.12,20.44
2019-01-15 12:47:52,20.19,20.44
2019-01-15 12:57:52,20.12,20.50
2019-01-15 13:07:53,20.12,20.50
2019-01-15 13:17:54,20.06,20.50
2019-01-15 13:27:54,20.06,20.38
2019-01-15 13:37:55,20.06,20.50
2019-01-15 13:47:56,20.12,20.50
2019-01-15 13:57:56,20.12,20.50
2019-01-15 14:07:57,20.12,20.50
2019-01-15 14:17:58,20.06,20.44
2019-01-15 14:27:58,20.12,20.50
2019-01-15 14:37:59,20.06,20.44
2019-01-15 14:48:00,20.06,20.56
2019-01-15 14:58:00,20.06,20.50
2019-01-15 15:08:01,20.06,20.44
2019-01-15 15:18:02,20.00,20.38
2019-01-15 15:28:02,19.94,20.31
2019-01-15 15:38:03,20.00,20.38
2019-01-15 15:48:04,20.00,20.31
2019-01-15 15:58:04,19.94,20.31
2019-01-15 16:08:05,19.88,20.31
2019-01-15 16:18:06,19.88,20.25
2019-01-15 16:28:06,19.88,20.38
2019-01-15 16:38:07,19.94,20.38
2019-01-15 16:48:07,19.88,20.31
2019-01-15 16:58:08,19.88,20.25
2019-01-15 17:08:09,19.88,20.19
2019-01-15 17:18:09,19.81,20.25
2019-01-15 17:28:10,19.81,20.25
2019-01-15 17:38:11,19.81,20.31
2019-01-15 17:48:11,19.81,20.25
2019-01-15 17:58:12,19.88,20.25
2019-01-15 18:08:13,19.75,20.06
2019-01-15 18:18:13,19.69,19.94
2019-01-15 18:28:14,19.69,19.94
2019-01-15 18:38:15,19.62,20.00
2019-01-15 18:48:15,19.62,19.88
2019-01-15 18:58:16,19.62,19.88
2019-01-15 19:08:17,19.56,19.88
2019-01-15 19:18:17,19.50,19.81
2019-01-15 19:28:18,19.50,19.81
2019-01-15 19:38:19,19.50,19.81
2019-01-15 19:48:19,19.44,19.75
2019-01-15 19:58:20,19.44,19.69
2019-01-15 20:08:21,19.44,19.69
2019-01-15 20:18:21,19.44,19.69
2019-01-15 20:28:22,19.38,19.56
2019-01-15 20:38:23,19.38,19.62
2019-01-15 20:48:23,19.25,19.56
2019-01-15 20:58:24,19.19,19.50
2019-01-15 21:08:25,19.31,19.56
2019-01-15 21:18:25,19.31,19.62
2019-01-15 21:28:26,19.31,19.62
2019-01-15 21:38:27,19.31,19.50
2019-01-15 21:48:27,19.31,19.62
2019-01-15 21:58:28,19.38,19.50
2019-01-15 22:08:29,19.38,19.56
2019-01-15 22:18:29,19.31,19.56
2019-01-15 22:28:30,19.38,19.50
2019-01-15 22:38:31,19.31,19.56
2019-01-15 22:48:31,19.31,19.50
2019-01-15 22:58:32,19.25,19.50
2019-01-15 23:08:33,19.25,19.44
2019-01-15 23:18:33,19.25,19.44
2019-01-15 23:28:34,19.25,19.44
2019-01-15 23:38:35,19.25,19.38
2019-01-15 23:48:35,19.19,19.38
2019-01-15 23:58:36,19.19,19.38
2019-01-16 00:08:37,19.19,19.38
2019-01-16 00:18:37,19.12,19.31
2019-01-16 00:28:38,19.12,19.31
2019-01-16 00:38:39,19.12,19.31
2019-01-16 00:48:39,19.12,19.25
2019-01-16 00:58:40,19.06,19.38
2019-01-16 01:08:40,19.06,19.25
2019-01-16 01:18:41,19.00,19.31
2019-01-16 01:28:42,19.00,19.31
2019-01-16 01:38:42,19.00,19.38
2019-01-16 01:48:43,19.00,19.38
2019-01-16 01:58:44,19.00,19.25
2019-01-16 02:08:44,18.94,19.31
2019-01-16 02:18:45,18.88,19.25
2019-01-16 02:28:46,18.88,19.25
2019-01-16 02:38:46,18.81,19.31
2019-01-16 02:48:47,18.81,19.25
2019-01-16 02:58:48,18.81,19.19
2019-01-16 03:08:48,18.75,19.31
2019-01-16 03:18:49,18.69,19.25
2019-01-16 03:28:50,18.69,19.25
2019-01-16 03:38:50,18.69,19.25
2019-01-16 03:48:51,18.69,19.19
2019-01-16 03:58:52,18.69,19.25
2019-01-16 04:08:52,18.62,19.19
2019-01-16 04:18:53,18.62,19.19
2019-01-16 04:28:54,18.56,19.19
2019-01-16 04:38:54,18.56,19.12
2019-01-16 04:48:55,18.56,19.06
2019-01-16 04:58:56,18.56,19.12
2019-01-16 05:08:56,18.50,19.06
2019-01-16 05:18:57,18.50,19.12
2019-01-16 05:28:58,18.50,19.06
2019-01-16 05:38:58,18.44,18.94
2019-01-16 05:48:59,18.44,18.94
2019-01-16 05:59:00,18.50,19.12
2019-01-16 06:09:00,18.50,19.31
2019-01-16 06:19:01,18.50,19.19
2019-01-16 06:29:02,18.44,19.19
2019-01-16 06:39:02,18.50,19.38
2019-01-16 06:49:03,18.56,19.44
2019-01-16 06:59:04,18.62,19.50
2019-01-16 07:09:04,18.62,19.50
2019-01-16 07:19:05,18.62,19.44
2019-01-16 07:29:06,18.62,19.50
2019-01-16 07:39:06,18.69,19.44
2019-01-16 07:49:07,18.75,19.62
2019-01-16 07:59:08,18.75,19.69
2019-01-16 08:09:08,18.88,19.75
2019-01-16 08:19:09,18.94,19.88
2019-01-16 08:29:10,19.00,19.75
2019-01-16 08:39:10,19.06,19.88
2019-01-16 08:49:11,19.12,20.06
2019-01-16 08:59:12,19.25,20.12
2019-01-16 09:09:12,19.25,20.25
2019-01-16 09:19:13,19.31,20.31
2019-01-16 09:29:13,19.44,20.31
2019-01-16 09:39:14,19.44,20.38
2019-01-16 09:49:15,19.44,20.38
2019-01-16 09:59:15,19.44,20.38
2019-01-16 10:09:16,19.56,20.50
2019-01-16 10:19:17,19.56,20.44
2019-01-16 10:29:17,19.62,20.44
2019-01-16 10:39:18,19.62,20.56
2019-01-16 10:49:19,19.62,20.44
2019-01-16 10:59:19,19.75,20.56
2019-01-16 11:09:20,19.81,20.56
2019-01-16 11:19:21,19.75,20.56
2019-01-16 11:29:21,19.81,20.69
2019-01-16 11:39:22,19.88,20.75
2019-01-16 11:49:23,19.81,20.56
2019-01-16 11:59:23,19.88,20.50
2019-01-16 12:09:24,19.88,20.56
2019-01-16 12:19:25,19.88,20.69
2019-01-16 12:29:25,19.94,20.69
2019-01-16 12:39:26,20.00,20.81
2019-01-16 12:49:27,20.06,20.88
2019-01-16 12:59:27,20.06,20.88
2019-01-16 13:09:28,20.06,20.75
2019-01-16 13:19:29,20.00,20.69
2019-01-16 13:29:29,20.00,20.62
2019-01-16 13:39:30,20.00,20.56
2019-01-16 13:49:31,20.00,20.50
2019-01-16 13:59:31,20.00,20.56
2019-01-16 14:09:32,20.00,20.62
2019-01-16 14:19:33,20.06,20.62
2019-01-16 14:29:33,20.06,20.75
2019-01-16 14:39:34,20.06,20.81
2019-01-16 14:49:35,20.12,20.81
2019-01-16 14:59:35,20.12,20.94
2019-01-16 15:09:36,20.19,20.94
2019-01-16 15:19:37,20.25,21.06
2019-01-16 15:29:37,20.31,21.06
2019-01-16 15:39:38,20.31,20.94
2019-01-16 15:49:39,20.25,20.94
2019-01-16 15:59:39,20.25,20.88
2019-01-16 16:09:40,20.25,20.88
2019-01-16 16:19:41,20.25,20.81
2019-01-16 16:29:41,20.25,20.69
2019-01-16 16:39:42,20.25,20.62
2019-01-16 16:49:43,20.25,20.62
2019-01-16 16:59:43,20.19,20.56
2019-01-16 17:09:44,20.25,20.44
2019-01-16 17:19:45,20.25,20.38
2019-01-16 17:29:45,20.19,20.25
2019-01-16 17:39:46,20.12,20.44
2019-01-16 17:49:46,20.25,20.50
2019-01-16 17:59:47,20.25,20.44
2019-01-16 18:09:48,20.19,20.44
2019-01-16 18:19:48,20.19,20.38
2019-01-16 18:29:49,20.19,20.44
2019-01-16 18:39:50,20.12,20.38
2019-01-16 18:49:50,20.12,20.50
2019-01-16 18:59:51,20.12,20.38
2019-01-16 19:09:52,20.06,20.38
2019-01-16 19:19:52,20.06,20.38
2019-01-16 19:29:53,20.06,20.31
2019-01-16 19:39:54,20.00,20.38
2019-01-16 19:49:54,20.00,20.38
2019-01-16 19:59:55,20.00,20.38
2019-01-16 20:09:56,20.00,20.38
2019-01-16 20:19:56,20.00,20.44
2019-01-16 20:29:57,20.00,20.38
2019-01-16 20:39:58,20.00,20.38
2019-01-16 20:49:58,20.00,20.44
2019-01-16 20:59:59,20.00,20.44
2019-01-16 21:10:00,20.06,20.50
2019-01-16 21:20:00,20.06,20.50
2019-01-16 21:30:01,20.00,20.44
2019-01-16 21:40:02,20.06,20.50
2019-01-16 21:50:02,20.06,20.44
2019-01-16 22:00:03,20.06,20.44
2019-01-16 22:10:04,20.06,20.44
2019-01-16 22:20:04,20.06,20.50
2019-01-16 22:30:05,20.06,20.50
2019-01-16 22:40:06,20.06,20.38
2019-01-16 22:50:06,20.06,20.50
2019-01-16 23:00:07,20.06,20.50
2019-01-16 23:10:08,20.06,20.50
2019-01-16 23:20:08,20.06,20.56
2019-01-16 23:30:09,20.12,20.56
2019-01-16 23:40:10,20.12,20.50
2019-01-16 23:50:10,20.12,20.56
2019-01-17 00:00:11,20.12,20.44
2019-01-17 00:10:12,20.12,20.50
2019-01-17 00:20:12,20.06,20.44
2019-01-17 00:30:13,20.12,20.38
2019-01-17 00:40:14,20.12,20.44
2019-01-17 00:50:14,20.06,20.38
2019-01-17 01:00:15,20.06,20.38
2019-01-17 01:10:16,20.00,20.31
2019-01-17 01:20:16,19.94,20.25
2019-01-17 01:30:17,19.94,20.25
2019-01-17 01:40:18,19.81,20.19
2019-01-17 01:50:18,19.81,20.19
2019-01-17 02:00:19,19.81,20.19
2019-01-17 02:10:19,19.75,20.12
2019-01-17 02:20:20,19.69,20.06
2019-01-17 02:30:21,19.56,20.06
2019-01-17 02:40:21,19.56,20.12
2019-01-17 02:50:22,19.56,20.06
2019-01-17 03:00:23,19.50,20.00
2019-01-17 03:10:23,19.50,20.06
2019-01-17 03:20:24,19.50,20.12
2019-01-17 03:30:25,19.50,20.12
2019-01-17 03:40:25,19.50,20.06
2019-01-17 03:50:26,19.50,20.06
2019-01-17 04:00:27,19.56,20.12
2019-01-17 04:10:27,19.50,20.00
2019-01-17 04:20:28,19.50,20.12
2019-01-17 04:30:29,19.50,20.12
2019-01-17 04:40:29,19.56,20.06
2019-01-17 04:50:30,19.56,20.12
2019-01-17 05:00:31,19.56,20.06
2019-01-17 05:10:31,19.50,20.00
2019-01-17 05:20:32,19.56,20.00
2019-01-17 05:30:33,19.50,20.06
2019-01-17 05:40:33,19.56,20.12
2019-01-17 05:50:34,19.50,20.19
2019-01-17 06:00:35,19.50,20.06
2019-01-17 06:10:35,19.50,20.06
2019-01-17 06:20:36,19.44,20.06
2019-01-17 06:30:37,19.44,20.12
2019-01-17 06:40:37,19.50,20.25
2019-01-17 06:50:38,19.50,20.38
2019-01-17 07:00:39,19.56,20.31
2019-01-17 07:10:39,19.62,20.38
2019-01-17 07:20:40,19.62,20.38
2019-01-17 07:30:41,19.75,20.38
2019-01-17 07:40:41,19.88,20.56
2019-01-17 07:50:42,20.31,20.81
2019-01-17 08:00:43,20.62,21.31
2019-01-17 08:10:43,20.81,21.50
2019-01-17 08:20:44,21.12,22.00
2019-01-17 08:30:45,21.12,21.88
2019-01-17 08:40:45,20.75,21.44
2019-01-17 08:50:46,20.62,21.12
2019-01-17 09:00:47,20.44,20.94
2019-01-17 09:10:47,20.81,21.19
2019-01-17 09:20:48,20.56,21.19
2019-01-17 09:30:49,20.38,21.00
2019-01-17 09:40:49,20.31,20.81
2019-01-17 09:50:50,20.19,20.75
2019-01-17 10:00:51,20.12,20.62
2019-01-17 10:10:51,20.62,20.94
2019-01-17 10:20:52,20.69,21.12
2019-01-17 10:30:53,20.81,21.31
2019-01-17 10:40:53,21.00,21.25
2019-01-17 10:50:54,21.25,21.56
2019-01-17 11:00:54,21.31,21.94
2019-01-17 11:10:55,21.31,22.06
2019-01-17 11:20:56,21.06,21.62
2019-01-17 11:30:56,21.06,21.19
2019-01-17 11:40:57,21.06,21.19
2019-01-17 11:50:58,21.00,21.06
2019-01-17 12:00:58,20.94,20.94
2019-01-17 12:10:59,20.94,20.94
2019-01-17 12:21:00,20.94,21.00
2019-01-17 12:31:00,21.06,21.06
2019-01-17 12:41:01,21.00,21.06
2019-01-17 12:51:02,21.00,21.06
2019-01-17 13:01:02,21.00,21.06
2019-01-17 13:11:03,20.88,20.94
2019-01-17 13:21:04,20.88,20.94
2019-01-17 13:31:04,20.75,20.88
2019-01-17 13:41:05,20.69,20.88
2019-01-17 13:51:06,20.75,20.88
2019-01-17 14:01:06,20.88,21.00
2019-01-17 14:11:07,20.94,21.06
2019-01-17 14:21:08,20.81,21.00
2019-01-17 14:31:08,20.94,21.00
2019-01-17 14:41:09,21.25,21.19
2019-01-17 14:51:10,21.56,21.88
2019-01-17 15:01:10,22.12,22.38
2019-01-17 15:11:11,22.00,22.25
2019-01-17 15:21:12,22.06,22.44
2019-01-17 15:31:12,22.06,22.56
2019-01-17 15:41:13,22.00,22.56
2019-01-17 15:51:14,22.00,22.56
2019-01-17 16:01:14,21.94,22.75
2019-01-17 16:11:13,22.12,22.50
2019-01-17 16:21:14,22.00,22.56
2019-01-17 16:31:14,21.75,22.19
2019-01-17 16:41:15,21.44,21.88
2019-01-17 16:51:16,21.31,21.38
2019-01-17 17:01:16,21.12,20.94
2019-01-17 17:11:17,20.94,20.81
2019-01-17 17:21:18,20.62,20.38
2019-01-17 17:31:18,20.62,20.31
2019-01-17 17:41:19,20.50,20.25
2019-01-17 17:51:20,20.44,20.31
2019-01-17 18:01:20,20.31,20.19
2019-01-17 18:11:21,20.19,20.12
2019-01-17 18:21:22,20.06,20.06
2019-01-17 18:31:22,20.00,20.06
2019-01-17 18:41:23,20.00,20.00
2019-01-17 18:51:24,20.00,19.94
2019-01-17 19:01:24,19.94,20.06
2019-01-17 19:11:25,19.88,20.00
2019-01-17 19:21:25,19.88,20.00
2019-01-17 19:31:26,19.88,19.94
2019-01-17 19:41:27,19.81,20.00
2019-01-17 19:51:27,19.81,19.88
2019-01-17 20:01:28,19.75,19.88
2019-01-17 20:11:29,19.69,19.88
2019-01-17 20:21:29,19.62,19.81
2019-01-17 20:31:30,19.56,19.75
2019-01-17 20:41:31,19.50,19.75
2019-01-17 20:51:31,19.50,19.75
2019-01-17 21:01:32,19.50,19.69
2019-01-17 21:11:33,19.44,19.62
2019-01-17 21:21:33,19.44,19.75
2019-01-17 21:31:34,19.38,19.69
2019-01-17 21:41:35,19.38,19.62
2019-01-17 21:51:35,19.38,19.62
2019-01-17 22:01:36,19.38,19.69
2019-01-17 22:11:37,19.38,19.69
2019-01-17 22:21:37,19.38,19.69
2019-01-17 22:31:38,19.31,19.62
2019-01-17 22:41:39,19.31,19.69
2019-01-17 22:51:39,19.38,19.69
2019-01-17 23:01:40,19.38,19.62
2019-01-17 23:11:41,19.31,19.56
2019-01-17 23:21:41,19.31,19.62
2019-01-17 23:31:42,19.31,19.62
2019-01-17 23:41:43,19.25,19.62
2019-01-17 23:51:43,19.25,19.50
2019-01-18 00:01:44,19.25,19.50
2019-01-18 00:11:45,19.19,19.50
2019-01-18 00:21:45,19.19,19.56
2019-01-18 00:31:46,19.19,19.50
2019-01-18 00:41:47,19.19,19.50
2019-01-18 00:51:47,19.19,19.44
2019-01-18 01:01:48,19.19,19.50
2019-01-18 01:11:49,19.12,19.50
2019-01-18 01:21:49,19.19,19.56
2019-01-18 01:31:50,19.12,19.44
2019-01-18 01:41:51,19.19,19.38
2019-01-18 01:51:51,19.12,19.44
2019-01-18 02:01:52,19.19,19.38
2019-01-18 02:11:53,19.19,19.44
2019-01-18 02:21:53,19.19,19.38
2019-01-18 02:31:54,19.12,19.44
2019-01-18 02:41:55,19.12,19.38
2019-01-18 02:51:55,19.12,19.38
2019-01-18 03:01:56,19.12,19.44
2019-01-18 03:11:57,19.19,19.31
2019-01-18 03:21:57,19.19,19.38
2019-01-18 03:31:58,19.12,19.38
2019-01-18 03:41:58,19.19,19.38
2019-01-18 03:51:59,19.19,19.38
2019-01-18 04:02:00,19.19,19.44
2019-01-18 04:12:00,19.19,19.44
2019-01-18 04:22:01,19.19,19.38
2019-01-18 04:32:02,19.19,19.38
2019-01-18 04:42:02,19.19,19.38
2019-01-18 04:52:03,19.19,19.38
2019-01-18 05:02:04,19.19,19.38
2019-01-18 05:12:04,19.19,19.38
2019-01-18 05:22:05,19.19,19.50
2019-01-18 05:32:06,19.25,19.50
2019-01-18 05:42:06,19.25,19.44
2019-01-18 05:52:07,19.25,19.44
2019-01-18 06:02:08,19.31,19.62
2019-01-18 06:12:08,19.25,19.56
2019-01-18 06:22:09,19.25,19.44
2019-01-18 06:32:10,19.25,19.56
2019-01-18 06:42:10,19.31,19.75
2019-01-18 06:52:11,19.31,19.88
2019-01-18 07:02:12,19.38,19.81
2019-01-18 07:12:12,19.44,19.94
2019-01-18 07:22:13,19.44,20.00
2019-01-18 07:32:14,19.50,20.06
2019-01-18 07:42:14,19.56,20.06
2019-01-18 07:52:15,19.56,20.06
2019-01-18 08:02:16,19.69,20.12
2019-01-18 08:12:16,19.75,20.19
2019-01-18 08:22:36,20.06,20.25
2019-01-18 08:32:36,20.25,20.38
2019-01-18 08:42:37,20.50,20.31
2019-01-18 08:52:38,20.44,20.44
2019-01-18 09:02:38,20.38,20.44
2019-01-18 09:12:39,20.44,20.50
2019-01-18 09:22:40,20.44,20.75
2019-01-18 09:32:40,20.50,20.75
2019-01-18 09:42:41,20.31,20.75
2019-01-18 09:52:42,20.25,20.81
2019-01-18 10:02:42,20.25,20.75
2019-01-18 10:12:43,20.19,20.81
2019-01-18 10:22:44,20.19,20.81
2019-01-18 10:32:44,20.19,20.88
2019-01-18 10:42:45,20.19,20.88
2019-01-18 10:52:46,20.25,20.94
2019-01-18 11:02:46,20.62,21.12
2019-01-18 11:12:47,20.75,21.06
2019-01-18 11:22:48,20.62,20.94
2019-01-18 11:32:48,20.75,20.88
2019-01-18 11:42:49,20.75,20.69
2019-01-18 11:52:50,20.81,20.75
2019-01-18 12:02:50,20.75,20.81
2019-01-18 12:12:51,20.69,20.69
2019-01-18 12:22:52,20.69,20.56
2019-01-18 12:32:52,20.75,20.81
2019-01-18 12:42:53,20.69,20.62
2019-01-18 12:52:54,20.75,20.94
2019-01-18 13:02:54,20.88,21.12
2019-01-18 13:12:55,20.94,21.31
2019-01-18 13:22:56,21.00,21.31
2019-01-18 13:32:56,21.06,21.44
2019-01-18 13:42:57,21.06,21.38
2019-01-18 13:52:57,21.06,21.38
2019-01-18 14:02:58,21.19,21.56
