time,sensor1,sensor2
2019-01-21 06:01:04,18.94,18.94
2019-01-21 06:11:05,19.00,19.00
2019-01-21 06:21:05,19.00,19.00
2019-01-21 06:31:06,19.12,19.00
2019-01-21 06:41:07,19.06,19.06
2019-01-21 06:51:07,19.12,19.06
2019-01-21 07:01:08,19.38,19.06
2019-01-21 07:11:08,19.38,19.12
2019-01-21 07:21:09,19.44,19.19
2019-01-21 07:31:10,19.62,19.19
2019-01-21 07:41:10,19.56,19.25
2019-01-21 07:51:11,19.75,19.31
2019-01-21 08:01:12,20.00,19.75
2019-01-21 08:11:12,20.06,20.06
2019-01-21 08:21:13,20.12,20.25
2019-01-21 08:31:14,20.19,20.44
2019-01-21 08:41:14,20.25,20.75
2019-01-21 08:51:15,20.06,20.81
2019-01-21 09:01:16,19.94,20.69
2019-01-21 09:11:16,20.25,20.62
2019-01-21 09:21:17,20.25,20.56
2019-01-21 09:31:18,20.25,20.75
2019-01-21 09:41:18,20.31,20.94
2019-01-21 09:51:19,20.31,21.12
2019-01-21 10:01:20,20.31,21.50
2019-01-21 10:11:20,20.19,21.62
2019-01-21 10:21:21,20.25,21.75
2019-01-21 10:31:22,20.25,21.81
2019-01-21 10:41:22,20.25,21.75
2019-01-21 10:51:23,20.31,21.75
2019-01-21 11:01:24,20.31,21.31
2019-01-21 11:11:24,20.25,21.06
2019-01-21 11:21:25,20.19,21.25
2019-01-21 11:31:26,20.12,21.25
2019-01-21 11:41:26,20.25,21.12
2019-01-21 11:51:27,20.44,20.94
2019-01-21 12:01:28,20.12,20.81
2019-01-21 12:11:28,20.12,20.94
2019-01-21 12:21:29,19.94,20.81
2019-01-21 12:31:30,20.00,20.69
2019-01-21 12:41:30,20.00,20.62
2019-01-21 12:51:31,20.12,20.56
2019-01-21 13:01:32,20.12,20.75
2019-01-21 13:11:32,20.12,21.06
2019-01-21 13:21:33,20.31,21.44
2019-01-21 13:31:34,20.31,21.69
2019-01-21 13:41:34,20.62,21.94
2019-01-21 13:51:35,20.56,22.12
2019-01-21 14:01:36,20.56,22.19
2019-01-21 14:11:36,20.62,22.38
2019-01-21 14:21:37,20.56,22.31
2019-01-21 14:31:38,20.31,21.94
2019-01-21 14:41:38,20.19,21.56
2019-01-21 14:51:39,20.12,21.31
2019-01-21 15:01:40,20.19,21.12
2019-01-21 15:11:40,20.19,20.88
2019-01-21 15:21:41,20.00,20.88
2019-01-21 15:31:41,20.00,21.00
2019-01-21 15:41:42,20.00,21.00
2019-01-21 15:51:43,20.12,20.94
2019-01-21 16:01:43,20.12,20.94
2019-01-21 16:11:44,20.31,21.00
2019-01-21 16:21:45,20.31,20.94
2019-01-21 16:31:45,20.25,21.06
2019-01-21 16:41:46,20.12,21.25
2019-01-21 16:51:47,20.19,21.50
2019-01-21 17:01:47,20.19,21.69
2019-01-21 17:11:48,20.25,21.69
2019-01-21 17:21:49,20.06,21.25
2019-01-21 17:31:49,19.94,21.00
2019-01-21 17:41:50,19.81,20.81
2019-01-21 17:51:51,19.81,20.56
2019-01-21 18:01:51,19.69,20.38
2019-01-21 18:11:52,19.50,20.25
2019-01-21 18:21:53,19.56,20.12
2019-01-21 18:31:53,19.31,20.00
2019-01-21 18:41:54,19.44,19.94
2019-01-21 18:51:55,19.38,19.81
2019-01-21 19:01:55,19.31,19.75
2019-01-21 19:11:56,19.31,19.69
2019-01-21 19:21:57,19.31,19.62
2019-01-21 19:31:57,19.31,19.56
2019-01-21 19:41:58,19.25,19.56
2019-01-21 19:51:59,19.25,19.50
2019-01-21 20:01:59,19.31,19.44
2019-01-21 20:12:00,19.31,19.44
2019-01-21 20:22:01,19.25,19.44
2019-01-21 20:32:01,19.31,19.38
2019-01-21 20:42:02,19.31,19.38
2019-01-21 20:52:03,19.25,19.38
2019-01-21 21:02:03,19.25,19.31
2019-01-21 21:12:04,19.31,19.31
2019-01-21 21:22:05,19.19,19.31
2019-01-21 21:32:05,19.19,19.31
2019-01-21 21:42:06,19.25,19.31
2019-01-21 21:52:07,19.19,19.31
2019-01-21 22:02:07,19.12,19.31
2019-01-21 22:12:08,19.19,19.31
2019-01-21 22:22:09,19.19,19.31
2019-01-21 22:32:09,19.19,19.31
2019-01-21 22:42:10,19.25,19.31
2019-01-21 22:52:11,19.25,19.31
2019-01-21 23:02:11,19.25,19.31
2019-01-21 23:12:12,19.25,19.31
2019-01-21 23:22:13,19.25,19.31
2019-01-21 23:32:13,19.25,19.31
2019-01-21 23:42:14,19.19,19.31
2019-01-21 23:52:14,19.19,19.31
2019-01-22 00:02:15,19.25,19.31
2019-01-22 00:12:16,19.12,19.31
2019-01-22 00:22:16,19.25,19.38
2019-01-22 00:32:17,19.19,19.38
2019-01-22 00:42:18,19.19,19.31
2019-01-22 00:52:18,19.19,19.31
2019-01-22 01:02:19,19.25,19.31
2019-01-22 01:12:20,19.19,19.31
2019-01-22 01:22:20,19.25,19.38
2019-01-22 01:32:21,19.19,19.31
2019-01-22 01:42:22,19.19,19.31
2019-01-22 01:52:22,19.19,19.38
2019-01-22 02:02:23,19.25,19.38
2019-01-22 02:12:24,19.19,19.38
2019-01-22 02:22:24,19.19,19.38
2019-01-22 02:32:25,19.19,19.38
2019-01-22 02:42:26,19.25,19.38
2019-01-22 02:52:26,19.25,19.38
2019-01-22 03:02:27,19.19,19.38
2019-01-22 03:12:28,19.19,19.38
2019-01-22 03:22:28,19.31,19.38
2019-01-22 03:32:29,19.25,19.38
2019-01-22 03:42:30,19.25,19.44
2019-01-22 03:52:30,19.25,19.44
2019-01-22 04:02:31,19.31,19.44
2019-01-22 04:12:32,19.25,19.44
2019-01-22 04:22:32,19.31,19.44
2019-01-22 04:32:33,19.31,19.44
2019-01-22 04:42:34,19.25,19.44
2019-01-22 04:52:34,19.38,19.50
2019-01-22 05:02:35,19.31,19.50
2019-01-22 05:12:36,19.31,19.50
2019-01-22 05:22:36,19.38,19.50
2019-01-22 05:32:37,19.44,19.50
2019-01-22 05:42:38,19.44,19.56
2019-01-22 05:52:38,19.38,19.50
2019-01-22 06:02:39,19.62,19.56
2019-01-22 06:12:40,19.62,19.56
2019-01-22 06:22:40,19.69,19.56
2019-01-22 06:32:41,19.56,19.56
2019-01-22 06:42:42,19.75,19.62
2019-01-22 06:52:42,19.62,19.62
2019-01-22 07:02:43,19.75,19.69
2019-01-22 07:12:44,19.88,19.69
2019-01-22 07:22:44,19.94,19.75
2019-01-22 07:32:45,19.94,19.81
2019-01-22 07:42:46,19.88,19.88
2019-01-22 07:52:46,20.00,19.94
2019-01-22 08:02:03,20.19,20.00
2019-01-22 08:12:04,20.25,20.50
2019-01-22 08:22:04,20.44,20.75
2019-01-22 08:32:05,20.38,21.06
2019-01-22 08:42:06,20.62,21.25
2019-01-22 08:52:06,20.44,21.25
2019-01-22 09:02:07,20.31,21.12
2019-01-22 09:12:08,20.44,21.31
2019-01-22 09:22:08,20.69,21.56
2019-01-22 09:32:09,20.69,21.81
2019-01-22 09:42:10,20.81,21.88
2019-01-22 09:52:10,20.81,21.62
2019-01-22 10:02:11,20.50,21.25
2019-01-22 10:12:12,20.38,21.06
2019-01-22 10:22:12,20.31,20.88
2019-01-22 10:32:13,20.25,20.81
2019-01-22 10:42:14,20.25,20.69
2019-01-22 10:52:14,20.25,20.69
2019-01-22 11:02:15,20.31,20.69
2019-01-22 11:12:16,20.25,20.62
2019-01-22 11:22:16,20.19,20.56
2019-01-22 11:32:17,20.19,20.50
2019-01-22 11:42:18,20.19,20.50
2019-01-22 11:52:18,20.25,20.50
2019-01-22 12:02:19,20.25,20.56
2019-01-22 12:12:20,20.38,20.56
2019-01-22 12:22:20,20.31,20.56
2019-01-22 12:32:21,20.44,20.62
2019-01-22 12:42:22,20.62,20.62
2019-01-22 12:52:22,20.75,20.69
2019-01-22 13:02:23,20.94,21.06
2019-01-22 13:12:24,20.94,21.50
2019-01-22 13:22:24,21.12,21.94
2019-01-22 13:32:25,21.06,22.38
2019-01-22 13:42:26,21.12,22.56
2019-01-22 13:52:26,21.19,22.69
2019-01-22 14:02:27,21.19,22.75
2019-01-22 14:12:28,21.25,22.75
2019-01-22 14:22:28,21.06,22.75
2019-01-22 14:32:29,21.06,22.69
2019-01-22 14:42:29,21.12,22.75
2019-01-22 14:52:30,21.19,22.88
2019-01-22 15:02:31,21.19,23.00
2019-01-22 15:12:31,21.25,23.12
2019-01-22 15:22:32,21.19,23.19
2019-01-22 15:32:33,21.12,23.12
2019-01-22 15:42:33,21.12,23.00
2019-01-22 15:52:34,21.19,23.06
2019-01-22 16:02:35,21.06,22.94
2019-01-22 16:12:35,21.12,22.75
2019-01-22 16:22:36,21.06,22.62
2019-01-22 16:32:37,20.88,22.50
2019-01-22 16:42:37,20.69,22.31
2019-01-22 16:52:38,20.44,21.88
2019-01-22 17:02:39,20.25,21.50
2019-01-22 17:12:39,20.06,21.25
2019-01-22 17:22:40,20.00,21.06
2019-01-22 17:32:41,19.94,20.88
2019-01-22 17:42:41,19.88,20.75
2019-01-22 17:52:42,19.88,20.62
2019-01-22 18:02:43,19.75,20.50
2019-01-22 18:12:43,19.75,20.38
2019-01-22 18:22:44,19.81,20.31
2019-01-22 18:32:45,19.81,20.25
2019-01-22 18:42:45,19.75,20.19
2019-01-22 18:52:46,19.81,20.19
2019-01-22 19:02:47,19.75,20.12
2019-01-22 19:12:47,19.81,20.12
2019-01-22 19:22:48,19.75,20.12
2019-01-22 19:32:49,19.69,20.06
2019-01-22 19:42:49,19.69,20.06
2019-01-22 19:52:50,19.88,20.06
2019-01-22 20:02:51,19.69,20.00
2019-01-22 20:12:51,19.69,20.00
2019-01-22 20:22:52,19.69,19.94
2019-01-22 20:32:53,19.69,19.94
2019-01-22 20:42:53,19.62,19.94
2019-01-22 20:52:54,19.69,19.94
2019-01-22 21:02:55,19.69,19.94
2019-01-22 21:12:55,19.62,19.94
2019-01-22 21:22:56,19.69,19.94
2019-01-22 21:32:57,19.69,19.94
2019-01-22 21:42:57,19.69,19.88
2019-01-22 21:52:58,19.62,19.88
2019-01-22 22:02:59,19.75,19.88
2019-01-22 22:12:59,19.69,19.94
2019-01-22 22:23:00,19.62,19.88
2019-01-22 22:33:01,19.69,19.88
2019-01-22 22:43:01,19.75,19.88
2019-01-22 22:53:02,19.62,19.88
2019-01-22 23:03:03,19.62,19.88
2019-01-22 23:13:03,19.56,19.88
2019-01-22 23:23:04,19.56,19.88
2019-01-22 23:33:04,19.62,19.88
2019-01-22 23:43:05,19.62,19.88
2019-01-22 23:53:06,19.62,19.88
2019-01-23 00:03:06,19.62,19.88
2019-01-23 00:13:07,19.62,19.88
2019-01-23 00:23:08,19.62,19.81
2019-01-23 00:33:08,19.62,19.81
2019-01-23 00:43:09,19.69,19.81
2019-01-23 00:53:10,19.62,19.81
2019-01-23 01:03:10,19.62,19.81
2019-01-23 01:13:11,19.62,19.81
2019-01-23 01:23:12,19.62,19.81
2019-01-23 01:33:12,19.62,19.81
2019-01-23 01:43:13,19.56,19.81
2019-01-23 01:53:14,19.56,19.81
2019-01-23 02:03:14,19.50,19.81
2019-01-23 02:13:15,19.56,19.81
2019-01-23 02:23:16,19.62,19.81
2019-01-23 02:33:16,19.56,19.81
2019-01-23 02:43:17,19.62,19.75
2019-01-23 02:53:18,19.56,19.75
2019-01-23 03:03:18,19.62,19.75
2019-01-23 03:13:19,19.62,19.75
2019-01-23 03:23:20,19.62,19.75
2019-01-23 03:33:20,19.62,19.75
2019-01-23 03:43:21,19.50,19.75
2019-01-23 03:53:22,19.50,19.75
2019-01-23 04:03:22,19.50,19.75
2019-01-23 04:13:23,19.62,19.75
2019-01-23 04:23:24,19.62,19.69
2019-01-23 04:33:24,19.56,19.75
2019-01-23 04:43:25,19.56,19.75
2019-01-23 04:53:26,19.56,19.69
2019-01-23 05:03:26,19.62,19.69
2019-01-23 05:13:27,19.44,19.69
2019-01-23 05:23:28,19.62,19.75
2019-01-23 05:33:28,19.62,19.75
2019-01-23 05:43:29,19.69,19.75
2019-01-23 05:53:30,19.56,19.75
2019-01-23 06:03:30,19.69,19.75
2019-01-23 06:13:31,19.69,19.75
2019-01-23 06:23:32,19.69,19.75
2019-01-23 06:33:32,19.62,19.69
2019-01-23 06:43:33,19.62,19.69
2019-01-23 06:53:34,19.69,19.69
2019-01-23 07:03:34,19.75,19.69
2019-01-23 07:13:35,19.75,19.69
2019-01-23 07:23:36,19.81,19.75
2019-01-23 07:33:36,19.81,19.75
2019-01-23 07:43:37,19.81,19.81
2019-01-23 07:53:37,20.06,19.88
2019-01-23 08:03:38,20.12,19.94
2019-01-23 08:13:39,20.12,20.06
2019-01-23 08:23:39,20.44,20.12
2019-01-23 08:33:40,20.56,20.25
2019-01-23 08:43:41,20.50,20.31
2019-01-23 08:53:41,20.44,20.31
2019-01-23 09:03:42,20.25,20.31
2019-01-23 09:13:43,20.25,20.31
2019-01-23 09:23:43,20.31,20.38
2019-01-23 09:33:44,20.38,20.38
2019-01-23 09:43:45,20.44,20.44
2019-01-23 09:53:45,20.56,20.44
2019-01-23 10:03:46,20.44,20.44
2019-01-23 10:13:47,20.44,20.44
2019-01-23 10:23:47,20.44,20.44
2019-01-23 10:33:48,20.44,20.44
2019-01-23 10:43:49,20.50,20.50
2019-01-23 10:53:49,20.50,20.50
2019-01-23 11:03:50,20.56,20.56
2019-01-23 11:13:51,20.56,20.56
2019-01-23 11:23:51,20.38,20.50
2019-01-23 11:33:52,20.31,20.50
2019-01-23 11:43:53,20.19,20.44
2019-01-23 11:53:53,20.31,20.44
2019-01-23 12:03:54,20.25,20.44
2019-01-23 12:13:55,20.31,20.44
2019-01-23 12:23:55,20.31,20.44
2019-01-23 12:33:56,20.31,20.44
2019-01-23 12:43:57,20.38,20.50
2019-01-23 12:53:57,20.38,20.50
2019-01-23 13:03:58,20.50,20.56
2019-01-23 13:13:59,20.50,20.56
2019-01-23 13:23:59,20.50,20.56
2019-01-23 13:34:00,20.56,20.56
2019-01-23 13:44:01,20.62,20.62
2019-01-23 13:54:01,20.56,20.62
2019-01-23 14:04:02,20.56,20.62
2019-01-23 14:14:03,20.56,20.62
2019-01-23 14:24:03,20.50,20.62
2019-01-23 14:34:04,20.50,20.62
2019-01-23 14:44:05,20.50,20.56
2019-01-23 14:54:05,20.50,20.62
2019-01-23 15:04:06,20.56,20.56
2019-01-23 15:14:07,20.56,20.62
2019-01-23 15:24:07,20.44,20.56
2019-01-23 15:34:08,20.56,20.56
2019-01-23 15:44:09,20.56,20.56
2019-01-23 15:54:09,20.56,20.56
2019-01-23 16:04:10,20.38,20.56
2019-01-23 16:14:11,20.38,20.56
2019-01-23 16:24:11,20.31,20.50
2019-01-23 16:34:12,20.19,20.44
2019-01-23 16:44:12,20.00,20.38
2019-01-23 16:54:13,19.88,20.31
2019-01-23 17:04:14,19.88,20.25
2019-01-23 17:14:14,19.75,20.19
2019-01-23 17:24:15,19.75,20.12
2019-01-23 17:34:16,19.69,20.06
2019-01-23 17:44:16,19.62,20.00
2019-01-23 17:54:17,19.50,19.94
2019-01-23 18:04:18,19.50,19.88
2019-01-23 18:14:18,19.38,19.81
2019-01-23 18:24:19,19.25,19.75
2019-01-23 18:34:20,19.25,19.69
2019-01-23 18:44:20,19.31,19.69
2019-01-23 18:54:21,19.38,19.62
2019-01-23 19:04:22,19.50,19.62
2019-01-23 19:14:22,19.50,19.62
2019-01-23 19:24:23,19.50,19.62
2019-01-23 19:34:24,19.44,19.56
2019-01-23 19:44:24,19.50,19.56
2019-01-23 19:54:25,19.38,19.56
2019-01-23 20:04:26,19.44,19.56
2019-01-23 20:14:26,19.44,19.50
2019-01-23 20:24:27,19.44,19.50
2019-01-23 20:34:28,19.44,19.50
2019-01-23 20:44:28,19.44,19.50
2019-01-23 20:54:29,19.38,19.50
2019-01-23 21:04:30,19.38,19.50
2019-01-23 21:14:30,19.38,19.50
2019-01-23 21:24:31,19.31,19.50
2019-01-23 21:34:32,19.25,19.44
2019-01-23 21:44:32,19.31,19.44
2019-01-23 21:54:33,19.25,19.44
2019-01-23 22:04:34,19.25,19.44
2019-01-23 22:14:34,19.31,19.44
2019-01-23 22:24:35,19.25,19.38
2019-01-23 22:34:36,19.25,19.38
2019-01-23 22:44:36,19.38,19.38
2019-01-23 22:54:37,19.25,19.38
2019-01-23 23:04:38,19.25,19.38
2019-01-23 23:14:38,19.31,19.38
2019-01-23 23:24:39,19.25,19.38
2019-01-23 23:34:40,19.25,19.38
2019-01-23 23:44:40,19.25,19.38
2019-01-23 23:54:41,19.31,19.38
2019-01-24 00:04:42,19.31,19.38
2019-01-24 00:14:42,19.25,19.38
2019-01-24 00:24:43,19.25,19.38
2019-01-24 00:34:44,19.19,19.38
2019-01-24 00:44:44,19.19,19.38
2019-01-24 00:54:45,19.25,19.38
2019-01-24 01:04:45,19.25,19.38
2019-01-24 01:14:46,19.25,19.38
2019-01-24 01:24:47,19.31,19.38
2019-01-24 01:34:47,19.25,19.38
2019-01-24 01:44:48,19.25,19.38
2019-01-24 01:54:49,19.19,19.38
2019-01-24 02:04:49,19.25,19.38
2019-01-24 02:14:50,19.19,19.31
2019-01-24 02:24:51,19.25,19.38
2019-01-24 02:34:51,19.19,19.38
2019-01-24 02:44:52,19.25,19.31
2019-01-24 02:54:53,19.12,19.31
2019-01-24 03:04:53,19.25,19.31
2019-01-24 03:14:54,19.25,19.31
2019-01-24 03:24:55,19.19,19.31
2019-01-24 03:34:55,19.25,19.31
2019-01-24 03:44:56,19.19,19.31
2019-01-24 03:54:57,19.25,19.31
2019-01-24 04:04:57,19.19,19.31
2019-01-24 04:14:58,19.25,19.31
2019-01-24 04:24:59,19.25,19.31
2019-01-24 04:34:59,19.12,19.31
2019-01-24 04:45:00,19.19,19.31
2019-01-24 04:55:01,19.12,19.31
2019-01-24 05:05:01,19.19,19.31
2019-01-24 05:15:02,19.06,19.31
2019-01-24 05:25:03,19.12,19.31
2019-01-24 05:35:03,19.19,19.31
2019-01-24 05:45:04,19.19,19.31
2019-01-24 05:55:05,19.44,19.31
2019-01-24 06:05:05,19.44,19.31
2019-01-24 06:15:06,19.44,19.31
2019-01-24 06:25:07,19.38,19.31
2019-01-24 06:35:07,19.38,19.31
2019-01-24 06:45:08,19.44,19.31
2019-01-24 06:55:09,19.50,19.31
2019-01-24 07:05:09,19.56,19.31
2019-01-24 07:15:10,19.69,19.75
2019-01-24 07:24:27,19.75,20.12
2019-01-24 07:34:28,19.94,20.50
2019-01-24 07:44:29,20.06,20.81
2019-01-24 07:54:29,20.19,21.12
2019-01-24 08:04:30,20.25,21.31
2019-01-24 08:14:31,20.31,21.50
2019-01-24 08:24:31,20.25,21.50
2019-01-24 08:34:32,20.31,21.31
2019-01-24 08:44:32,20.19,21.38
2019-01-24 08:54:33,20.19,21.19
2019-01-24 09:04:34,20.25,21.19
2019-01-24 09:14:34,20.38,21.38
2019-01-24 09:24:35,20.38,21.56
2019-01-24 09:34:36,20.50,21.94
2019-01-24 09:44:36,20.50,22.06
2019-01-24 09:54:37,20.69,22.19
2019-01-24 10:04:38,20.75,22.19
2019-01-24 10:14:38,20.69,22.19
2019-01-24 10:24:39,20.62,22.31
2019-01-24 10:34:40,20.81,22.44
2019-01-24 10:44:40,20.88,22.56
2019-01-24 10:54:41,21.00,22.69
2019-01-24 11:04:42,21.00,22.56
2019-01-24 11:14:42,20.94,22.44
2019-01-24 11:24:43,20.50,22.06
2019-01-24 11:34:44,20.50,21.75
2019-01-24 11:44:44,20.56,21.50
2019-01-24 11:54:45,20.56,21.38
2019-01-24 12:04:46,20.50,21.25
2019-01-24 12:14:46,20.62,21.19
2019-01-24 12:24:47,20.56,21.25
2019-01-24 12:34:48,20.50,21.25
2019-01-24 12:44:48,20.62,21.38
2019-01-24 12:54:49,20.75,21.62
2019-01-24 13:04:50,20.56,21.31
2019-01-24 13:14:50,20.31,21.12
2019-01-24 13:24:51,20.25,20.88
2019-01-24 13:34:52,20.12,20.69
2019-01-24 13:44:52,20.19,20.62
2019-01-24 13:54:53,20.19,20.50
2019-01-24 14:04:54,20.19,20.44
2019-01-24 14:14:54,20.19,20.44
2019-01-24 14:24:55,20.12,20.44
2019-01-24 14:34:56,20.31,20.38
2019-01-24 14:44:56,20.38,20.38
2019-01-24 14:54:57,20.50,20.88
2019-01-24 15:04:58,20.62,21.25
2019-01-24 15:14:58,20.69,21.62
2019-01-24 15:24:59,20.75,21.88
2019-01-24 15:35:00,20.75,22.19
2019-01-24 15:45:00,20.88,22.31
2019-01-24 15:55:01,20.81,22.44
2019-01-24 16:05:02,20.88,22.56
2019-01-24 16:15:02,20.75,22.50
2019-01-24 16:25:03,20.81,22.62
2019-01-24 16:35:04,20.81,22.56
